#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
6.6069345 1403.1690898 28.9127799 0.1213765
6.7608298 1378.7781792 30.0192584 0.1259164
6.9183097 1354.7264582 31.1715677 0.1306403
7.0794578 1331.0136887 32.3716952 0.1355560
7.2443596 1307.6385594 33.6216852 0.1406715
7.4131024 1284.5992829 34.9237061 0.1459953
7.5857758 1261.8944287 36.2799832 0.1515360
7.7624712 1239.5218518 37.6928602 0.1573028
7.9432823 1217.4800028 39.1647911 0.1633052
8.1283052 1195.7662596 40.6983176 0.1695530
8.3176377 1174.3778810 42.2960881 0.1760567
8.5113804 1153.3136754 43.9609111 0.1828270
8.7096359 1132.5707823 45.6956560 0.1898751
8.9125094 1112.1465798 47.5033828 0.1972129
9.1201084 1092.0383266 49.3872277 0.2048526
9.3325430 1072.2434008 51.3504983 0.2128072
9.5499259 1052.7372511 53.3966433 0.2210900
9.7723722 1033.6043769 55.5292065 0.2297150
10.0000000 1014.6861481 57.7520063 0.2386968
10.2329299 996.0146840 60.0691087 0.2480519
10.4712855 977.6210908 62.4847245 0.2577977
10.7151931 959.5365942 65.0031482 0.2679502
10.9647820 941.7433763 67.6288727 0.2785263
11.2201845 924.2489458 70.3665697 0.2895431
11.4815362 907.0490120 73.2211171 0.3010191
11.7489755 890.1409530 76.1975905 0.3129736
12.0226443 873.5217893 79.3012945 0.3254272
12.3026877 857.1884220 82.5377545 0.3384015
12.5892541 841.1378718 85.9127627 0.3519195
12.8824955 825.3673378 89.4323399 0.3660048
13.1825674 809.8741981 93.1027509 0.3806817
13.4896288 794.6557711 96.9305349 0.3959751
13.8038426 779.7096731 100.9225357 0.4119101
14.1253754 765.0329842 105.0858717 0.4285125
14.4543977 750.6218311 109.4279432 0.4458088
14.7910839 736.4771672 113.9564629 0.4638267
15.1356125 722.5908285 118.6794867 0.4825955
15.4881662 708.9603718 123.6054285 0.5021457
15.8489319 695.5834136 128.7430757 0.5225092
16.2181010 682.4575702 134.1014824 0.5437199
16.5958691 669.5805771 139.6901296 0.5658127
16.9824365 656.9495741 145.5189555 0.5888249
17.3780083 644.5625350 151.5982031 0.6127950
17.7827941 632.4173146 157.9385880 0.6377637
18.1970086 620.5114100 164.5511460 0.6637723
18.6208714 608.8377896 171.4475377 0.6908631
19.0546072 597.3932354 178.6398505 0.7190788
19.4984460 586.1748276 186.1405834 0.7484622
19.9526231 575.1795867 193.9628755 0.7790572
20.4173794 564.4047117 202.1202625 0.8109092
20.8929613 553.8471041 210.6268741 0.8440659
21.3796209 543.5103393 219.4974196 0.8785773
21.8776162 533.3887562 228.7470350 0.9144958
22.3872114 523.4794348 238.3914812 0.9518753
22.9086765 513.7774290 248.4471592 0.9907718
23.4422882 504.2782697 258.9311257 1.0312424
23.9883292 494.9771300 269.8611535 1.0733462
24.5470892 485.8731756 281.2556558 1.1171442
25.1188643 476.9640229 293.1336860 1.1626989
25.7039578 468.2498208 305.5150595 1.2100752
26.3026799 459.7291690 318.4201100 1.2593394
26.9153480 451.4002798 331.8699333 1.3105584
27.5422870 443.2617527 345.8864790 1.3637979
28.1838293 435.3106381 360.4920928 1.4191215
28.8403150 427.5445225 375.7100959 1.4765916
29.5120923 419.9306014 391.5647546 1.5362740
30.1995172 412.4604723 408.0816767 1.5982465
30.9029543 404.8697617 425.2960117 1.6626975
31.6227766 397.4346123 443.2415374 1.7297738
32.3593657 390.1328863 461.9488001 1.7995915
33.1131121 382.9756079 481.4497483 1.8722634
33.8844156 375.9645947 501.7773369 1.9479012
34.6736850 369.0929936 522.9661665 2.0266164
35.4813389 362.3508830 545.0521184 2.1085270
36.3078055 355.7304266 568.0728116 2.1937554
37.1535229 349.2275722 592.0684867 2.2824311
38.0189396 342.8452398 617.0802378 2.3746887
38.9045145 336.5860514 643.1508055 2.4706660
39.8107171 330.4505731 670.3244544 2.5705061
40.7380278 324.4332034 698.6469735 2.6743635
41.6869383 318.5254505 728.1665297 2.7824101
42.6579519 312.7244543 758.9342162 2.8948372
43.6515832 307.0305126 791.0024680 3.0118455
44.6683592 301.4446086 824.4261586 3.1336215
45.7088190 295.9758895 859.2613201 3.2603367
46.7735141 290.6193796 895.5655086 3.3921517
47.8630092 285.3698050 933.3993902 3.5292478
48.9778819 280.2223687 972.8261303 3.6718258
50.1187234 275.1725716 1013.9122480 3.8201118
51.2861384 270.2168978 1056.7263352 3.9743396
52.4807460 265.3521295 1101.3412520 4.1347515
53.7031796 260.5776410 1147.8319921 4.3015959
54.9540874 255.8926874 1196.2770859 4.4751361
56.2341325 251.2973580 1246.7575023 4.6556479
57.5439937 246.7949751 1299.3575029 4.8434111
58.8843655 242.3867900 1354.1630562 5.0386838
60.2559586 238.0691677 1411.2637892 5.2417026
61.6595002 233.8386371 1470.7531088 5.4527137
63.0957344 229.6899393 1532.7279585 5.6720360
64.5654229 225.6147614 1597.2921103 5.9000675
66.0693448 221.6149210 1664.5533604 6.1372105
67.6082975 217.6920269 1734.6224314 6.3838087
69.1830971 213.8476881 1807.6141921 6.6401501
70.7945784 210.0784185 1883.6468037 6.9065670
72.4435960 206.4029297 1962.8415977 7.1834741
74.1310241 202.7943165 2045.3240518 7.4713328
75.8577575 199.2524894 2131.2285453 7.7705793
77.6247117 195.7771803 2220.6956766 8.0816100
79.4328235 192.3681955 2313.8705558 8.4048225
81.2830516 189.0254755 2410.9039025 8.7406471
83.1763771 185.7508080 2511.9503382 9.0895638
85.1138038 182.5419732 2617.1705816 9.4521208
87.0963590 179.3966918 2726.7324239 9.8289435
89.1250938 176.3140252 2840.8090220 10.2206279
91.2010839 173.2929604 2959.5806049 10.6276797
93.3254301 170.3325439 3083.2349624 11.0505558
95.4992586 167.4313307 3211.9647617 11.4897951
97.7237221 164.5883971 3345.9721817 11.9460589
100.0000000 161.8027002 3485.4657418 12.4199786
102.3292992 159.0730931 3630.6622540 12.9120904
104.7128548 156.3983837 3781.7853584 13.4229268
107.1519305 153.7773953 3939.0691824 13.9532187
109.6478196 151.2090403 4102.7554139 14.5038465
112.2018454 148.6957322 4273.0933008 15.0756855
114.8153621 146.2322268 4450.3384321 15.6695297
117.4897555 143.8133846 4634.7654198 16.2861079
120.2264435 141.4408742 4826.6581431 16.9261087
123.0268771 139.1165576 5026.3087737 17.5902946
125.8925412 136.8421928 5234.0138727 18.2796392
128.8249552 134.6204466 5450.0773179 18.9952329
131.8256739 132.4435273 5674.8146935 19.7379600
134.8962883 130.3101837 5908.5601187 20.5085429
138.0384265 128.2204903 6151.6555170 21.3078082
141.2537545 126.1744320 6404.4593959 22.1368035
144.5439771 124.1697222 6667.3356283 22.9966403
147.9108388 122.2067556 6940.6690610 23.8884125
151.3561248 120.2849139 7224.8484430 24.8132103
154.8816619 118.4040110 7520.2810583 25.7721673
158.4893192 116.5594658 7827.3834585 26.7664867
162.1810097 114.7490437 8146.6097531 27.7975042
165.9586907 112.9765212 8478.4096616 28.8665832
169.8243652 111.2428071 8823.2490000 29.9749937
173.7800829 109.5489218 9181.5984618 31.1239407
177.8279410 107.8927277 9553.9419101 32.3147396
181.9700859 106.2685783 9940.7983272 33.5488369
186.2087137 104.6808537 10342.6876709 34.8277702
190.5460718 103.1260008 10760.1591651 36.1531152
